year,fips,state_fips,county_fips,median_household_income,aggregate_household_income,hh_income_universe,hh_income_under_10k,hh_income_10k_to_15k,hh_income_15k_to_20k,hh_income_20k_to_25k,hh_income_25k_to_30k,hh_income_30k_to_35k,hh_income_35k_to_40k,hh_income_40k_to_45k,hh_income_45k_to_50k,hh_income_50k_to_60k,hh_income_60k_to_75k,hh_income_75k_to_100k,hh_income_100k_to_125k,hh_income_125k_to_150k,hh_income_150k_to_200k,hh_income_200k_plus,per_capita_income,gini_index
2014,13139,13,139,52519,4390934900,63383,3310,2242,3917,3045,2786,3496,3861,3582,3780,5791,6495,8176,5225,3399,2002,2276,23769,0.4309
2014,13151,13,151,58242,4747022300,68524,4311,2134,3563,2620,2093,3622,3640,2570,2571,7586,9470,10370,5677,3683,3025,1589,23859,0.3955
2014,13153,13,153,51054,3327463800,53519,5675,2630,3615,2223,1831,1901,2660,2739,3077,4297,6374,6523,4581,1846,2497,1050,22796,0.4351
2014,13179,13,179,41812,1112750800,22096,1845,985,796,1497,1355,1949,1897,1558,1159,1868,2926,2280,1125,411,399,46,18406,0.3751
2014,13185,13,185,38733,2272001400,38547,3745,3094,1944,2833,3114,2958,1960,2894,1325,2370,3075,3953,2219,825,954,1284,21254,0.5007
2014,13215,13,215,42176,4374923000,74339,7936,4548,3511,6227,3427,4494,5190,3459,2601,8542,7632,7154,3252,2192,1932,2242,23848,0.4823
2014,13217,13,217,46790,2139475500,35923,3293,2251,2918,1484,1286,2436,1637,2171,2029,2185,4026,4531,2096,1425,1138,1017,21394,0.4375
2014,13223,13,223,62453,3932636300,50248,2375,816,2022,1360,1910,2495,2572,2341,3100,4527,6379,8181,5139,3526,2492,1013,27243,0.4069
2014,13245,13,245,35793,3503639200,71031,9638,5517,3527,6434,5598,3878,4777,3200,2823,3874,5789,8044,3130,2624,1420,758,19038,0.4721
2014,13247,13,247,46524,1766787300,29707,1467,2855,1630,1931,1391,1656,1632,1671,1759,2053,2938,3800,2290,1139,899,596,21356,0.4217
2014,13285,13,285,40486,1279797700,23942,2230,1566,1767,1663,1527,1413,1605,1585,1457,1792,2659,1994,1022,600,378,684,20152,0.4516
2014,13295,13,295,38493,1262110600,25458,2657,2053,2449,1957,1600,1034,1158,2100,1740,2028,2040,2667,716,404,572,283,19315,0.4641
2014,13297,13,297,50895,1893313600,30355,2835,937,1344,1463,1498,1577,1611,2070,1353,3101,4066,3493,2125,1175,1191,516,22831,0.4228
2014,13313,13,313,42069,2252196000,36388,1938,2927,3189,3233,1720,2753,1724,1040,1523,4099,3052,2854,2879,836,1383,1238,21714,0.4813
2014,15001,15,001,52788,4525722500,65178,6561,4009,4478,2622,3216,1655,2245,2917,2506,6446,7400,7432,5645,3175,2476,2395,25415,0.4871
2014,15003,15,003,74634,28251550100,309002,15367,9110,8708,9657,10441,10927,11396,11833,11224,21777,34723,46702,36789,22377,26702,21269,30744,0.4166
2014,15007,15,007,64847,1737952000,22234,1446,1182,867,1044,700,1162,668,1186,822,1420,2179,3542,2115,1225,1251,1425,27307,0.4330
2014,15009,15,009,67013,4639306400,54303,2520,1479,1954,2900,2161,1990,2084,2473,2741,3819,7134,7744,5989,3215,3506,2594,29795,0.4404
2014,16001,16,001,57716,12559476200,159896,9011,7285,7760,6512,7667,8781,7312,8269,5362,14448,17010,21184,13443,10022,6619,9211,30313,0.4603
2014,16005,16,005,44018,1793667000,30240,2153,1989,2192,1705,1930,1740,1714,2142,1275,1981,3581,3444,1731,954,1016,693,21898,0.4441
2014,16019,16,019,49626,2667422300,36420,1763,2213,2115,2377,1882,2150,2532,1769,1518,3031,2983,4900,2315,1900,1329,1643,25228,0.4850
2014,16027,16,027,43250,3462235800,66791,6390,2322,3206,5287,3746,4378,4298,5490,3543,6237,8314,6701,3680,1613,684,902,17564,0.4002
2014,16055,16,055,48776,3817247400,56177,3460,2013,1950,3812,3388,4706,3529,3119,2921,5343,6343,5878,3535,3003,978,2199,26677,0.4611
2014,16083,16,083,43624,1670428300,29482,1903,1997,2089,2053,1246,1967,1464,2399,1455,2566,3123,3411,1602,789,792,626,21092,0.4221
2014,17001,17,001,45606,1631846800,27657,2079,1917,1440,1631,1287,2009,1205,1934,1906,2736,2846,3079,1722,709,633,524,25276,0.4410
2014,17019,17,019,46776,5281881600,81347,10481,3897,4638,4889,3310,5082,3705,3380,2873,6934,8268,9066,5486,3670,2423,3245,26283,0.5013
2014,17031,17,031,55069,153826940400,1938055,165950,94713,100780,103689,85620,91432,82157,86644,71271,148412,183178,230450,163338,96826,110741,122854,30593,0.4982
2014,17037,17,037,56450,2582754200,36965,3077,1439,1746,1664,1677,2552,1316,1235,1573,3003,4004,4952,3899,1591,2199,1038,25112,0.4318
2014,17043,17,043,80015,35797786800,338548,13116,8147,9414,10786,9905,12810,12556,13203,12402,23750,34206,49055,38033,24170,29888,37107,38796,0.4517
2014,17089,17,089,72541,16171216800,172350,6460,4201,7939,6884,5157,6566,7896,7451,6555,11470,18120,24848,17753,12557,14562,13931,31869,0.4364
2014,17091,17,091,58378,2842878400,40732,2562,1947,1448,2352,1324,2423,2358,1383,1560,3534,4474,6765,4213,1558,1624,1207,26033,0.4141
2014,17093,17,093,90072,3578171400,39923,867,620,420,1647,1403,2580,1042,1224,1024,2500,3267,6846,8171,3631,2962,1719,30154,0.3301
2014,17097,17,097,77772,27349197800,240673,10936,7201,8092,9081,6995,7595,7361,8830,9328,17941,22510,29504,23676,15846,23029,32748,39856,0.4892
2014,17099,17,099,50432,2642013200,42956,3396,2443,2601,2305,1541,2052,2484,2673,1791,3842,4726,5096,4198,2097,920,791,25129,0.4181
2014,17111,17,111,76628,10455740600,109417,2514,2691,2999,4053,4117,4950,3379,3995,4164,8730,11703,17097,13457,7357,10703,7508,34852,0.4110
2014,17113,17,113,58061,4957944800,66361,5158,3433,2167,2604,3147,2865,3676,2844,2274,5623,8002,7166,5874,4465,4689,2374,29555,0.4430
2014,17115,17,115,47574,2782134800,44063,3510,2689,2630,2947,2409,2691,2042,1958,2058,2506,5672,5621,3292,1284,1825,929,26459,0.4551
2014,17119,17,119,54438,7417388600,106253,7524,5356,4899,5937,5807,5185,5085,4549,4733,8152,10448,16267,8486,5332,4902,3591,28617,0.4409
2014,17143,17,143,52352,5183608400,74982,5143,3785,4328,4197,4519,3678,3937,2620,3275,7148,6895,10015,6111,2888,3473,2970,28646,0.4528
2014,17161,17,161,47751,3606427900,59384,5019,3228,3313,3418,3984,3647,2685,2247,3386,4327,6863,6937,4586,2367,1927,1450,25466,0.4343
2014,17163,17,163,50428,6592989100,99917,9850,5682,5210,5386,5390,4963,5062,4059,4048,7119,8147,13101,9621,5511,4383,2385,26150,0.4566
2014,17167,17,167,55103,6116004500,83286,5723,4556,4265,5272,3663,3471,3489,3645,3655,6800,8820,10581,6990,4503,4380,3473,30998,0.4601
2014,17179,17,179,60801,4186538900,53763,2420,1356,2710,2383,3066,2557,2160,1784,3379,4541,7037,7479,5234,2849,2613,2195,31419,0.4317
2014,17183,17,183,41690,1700423400,31338,3100,1724,2450,2629,1576,1385,2000,1533,1170,3282,2951,3671,1790,888,750,439,21933,0.4453
2014,17197,17,197,74828,21287296100,224012,7496,5366,6417,7579,9311,8794,7556,8494,9984,16243,25002,31318,26207,19166,19081,15998,32148,0.4211
2014,17199,17,199,49153,1666893500,27211,2391,1146,1862,1333,1336,1697,1536,1751,767,1753,3587,3710,1852,1079,1060,351,24843,0.4257
2014,17201,17,201,47121,7066997500,114034,10048,7612,5919,7208,5830,6841,6269,5199,5068,9379,11027,14133,7652,4535,4682,2632,25322,0.4547
2014,18003,18,003,48521,8985479000,138980,9571,8025,7490,8193,8869,8944,6980,6563,6999,12190,15986,17699,8741,4803,3607,4320,25299,0.4601
2014,18005,18,005,53002,2153102300,31827,1776,1961,1629,1586,1628,2355,886,1705,1349,3329,3571,3894,2651,1014,1517,976,27667,0.4358
2014,18019,18,019,52674,2776862100,42686,2091,2112,3026,2446,2142,1802,2288,2155,1912,3914,5642,5981,3709,1536,959,971,25697,0.4191
2014,18035,18,035,39323,2440374800,45207,4625,3493,2900,2067,3207,3471,3158,2160,2560,3011,3658,5094,2895,1116,838,954,21582,0.4564
2014,18039,18,039,49937,4267534900,70636,4237,3850,3366,4069,3922,3990,4541,3601,3789,7203,9008,8552,4748,2642,1487,1631,21959,0.4086
2014,18043,18,043,52819,2021746700,29679,2282,1326,1559,1509,1295,1124,1386,2179,1137,2661,3136,3272,2368,1883,1562,1000,27346,0.4304
2014,18053,18,053,39851,1285283100,25600,2353,1419,2136,1753,1844,1922,1411,1524,1574,2175,2530,2902,1235,264,236,322,19611,0.4253
2014,18057,18,057,88155,12198514400,110844,2415,2180,2691,2909,2975,3461,3268,1970,4460,8482,11240,17720,13475,10459,10343,12796,40116,0.4111
2014,18059,18,059,67485,2050184300,26700,738,1029,1313,587,1180,1893,944,864,792,2546,3217,4298,4073,1110,1061,1055,29145,0.3760
2014,18063,18,063,66989,4606851700,56010,1883,1157,1317,1190,2129,3939,2281,2205,3448,5047,5930,8875,6155,3942,3561,2951,30578,0.3767
2014,18067,18,067,47159,2001080300,34026,3147,1436,2414,1819,2016,2271,2039,1213,1284,2860,4151,4356,2014,1506,887,613,24373,0.4320
2014,18081,18,081,55201,3724265600,53015,1757,1453,3041,2718,2734,2726,2066,2858,3983,5529,6185,6292,4843,2219,3262,1349,26127,0.3979
2014,18085,18,085,53825,2030105200,29741,1778,1021,1546,1138,1208,1507,1112,2122,1637,3979,3578,4283,1955,905,969,1003,25940,0.4214
2014,18089,18,089,50852,11841259000,182108,13920,9950,10859,8154,10334,9661,8943,8571,8970,15748,20620,21589,16949,6792,6717,4331,24945,0.4423
2014,18091,18,091,45744,2568323500,42068,2015,3084,2158,1939,2498,3119,2794,3053,2123,3472,5065,4793,2402,1505,1008,1040,22835,0.4288
2014,18095,18,095,45134,2965941500,52650,4332,2901,3878,2682,2608,3291,3324,3240,2606,4567,6448,6055,3191,1971,663,893,22776,0.4231
2014,18097,18,097,42557,21166600700,360783,34472,22905,26730,21843,22341,19856,18773,22969,16761,31365,33503,36099,20178,12880,10425,9683,23777,0.4746
2014,18105,18,105,43657,3387283800,54003,7505,3195,2532,2221,3964,2956,2475,2718,2630,4432,4944,4779,3954,1581,1881,2236,24425,0.5126
2014,18109,18,109,52891,1596332200,25255,1105,974,1256,1343,1154,1150,1579,1687,1616,2161,2600,4622,1960,955,936,157,23953,0.3662
2014,18127,18,127,60903,4659728600,61797,3643,2635,2590,2386,2429,2768,3446,2432,2750,5344,6924,8766,6961,3816,2947,1960,28880,0.4234
2014,18141,18,141,46254,6413658200,101296,7760,5955,6977,6708,5777,5898,5332,5100,4740,8526,10507,12242,6832,3218,2499,3225,24631,0.4744
2014,18157,18,157,45771,3985891300,65834,6579,3231,4987,4445,3584,3617,2257,3723,2798,6915,6365,7046,3734,3100,2024,1429,22718,0.4693
2014,18163,18,163,42044,4334387200,73663,6922,4542,3844,4990,5196,4907,4203,4247,2607,6382,6969,7511,5484,1786,2137,1936,24814,0.4675
2014,18167,18,167,41385,2364392700,41395,3943,2601,3057,3016,2846,2267,2079,2488,2345,2883,3630,4795,2245,1542,731,927,22077,0.4720
2014,18177,18,177,41204,1520897000,26937,2333,2279,2119,1997,1445,1618,1026,1874,863,2203,3041,2826,1459,717,380,757,22637,0.4742
2014,19013,19,013,51685,3327096500,53204,3620,2920,2342,2852,3188,3586,2800,2251,1832,5354,6280,6639,4076,2526,1832,1106,26098,0.4155
2014,19049,19,049,77412,3047709100,27718,990,716,1249,920,755,1164,626,1029,701,1774,3633,3208,2677,2748,2395,3133,39975,0.4665
2014,19061,19,061,56129,2559451800,38824,2415,1193,2019,2252,1231,2379,1717,2516,1964,2980,5140,6292,3215,1307,1487,717,26066,0.3964
2014,19103,19,103,60254,4917101800,55574,6114,2740,1814,2649,2292,2170,2049,2738,2278,2798,4470,8241,5419,2677,3004,4121,35647,0.5347
2014,19113,19,113,62984,7068492500,88216,2922,4310,5225,5034,2681,3921,3648,3529,3173,6980,9762,14160,9338,4549,4912,4072,32790,0.4379
2014,19153,19,153,60978,14506420000,179188,10111,6856,6618,8186,8327,6555,8951,8139,6473,17683,18892,23745,17340,11339,11008,8965,32009,0.4446
2014,19155,19,155,52239,2547755700,37321,1894,1558,2480,2396,1305,2170,1652,2799,1656,2232,5083,5347,2600,1781,1064,1304,27784,0.4302
2014,19163,19,163,54679,4745779900,67822,3252,2723,3232,3349,3605,4283,3498,3449,2731,7954,6809,8486,5363,3359,3912,1817,28485,0.4210
2014,19169,19,169,46091,2301633100,35880,3814,1956,2647,2062,1335,2510,1766,1661,774,1674,4174,4267,2656,1983,1013,1588,25376,0.4699
2014,19193,19,193,44721,2270480300,38898,3022,2400,2942,2051,3051,2609,1444,2047,1498,3247,4206,5691,1843,670,1421,756,22878,0.4469
2014,20015,20,015,58791,1747138600,23088,806,923,853,1409,1295,1063,1336,960,667,2336,2309,3580,2214,1136,1400,801,27020,0.4160
2014,20045,20,045,48565,2777949100,45224,3312,2032,3928,3327,2189,2913,2183,1367,1963,5523,3414,4927,2570,2326,1868,1382,25134,0.4461
2014,20091,20,091,75679,22777256400,220587,6371,5421,6548,8570,8408,9302,7578,8917,8293,16266,23558,32275,21272,16765,19357,21686,40345,0.4557
2014,20103,20,103,66779,2014315100,26305,1547,1046,833,884,1078,1358,882,1133,1119,1783,3083,3918,3763,1816,1271,791,27628,0.3937
2014,20161,20,161,44825,1699606800,26265,2525,1534,1770,2006,1301,1564,1302,1190,1106,2499,2801,2050,1302,1029,1067,1219,25306,0.4993
2014,20173,20,173,50996,13123223400,191636,14738,10192,10160,8137,12032,11288,10511,9557,7362,16438,20988,22609,15503,7920,7045,7156,26497,0.4666
2014,20177,20,177,53507,4877956000,70857,4386,3538,3801,3808,4085,4237,3378,2489,3050,6327,7651,10332,6828,3409,1666,1872,27766,0.4433
2014,20209,20,209,36637,2847829300,60106,7037,4820,4383,4410,3548,4116,3928,2768,2287,5241,5817,5124,3812,1412,1055,348,18141,0.4383
2014,21015,21,015,65736,3672998000,44988,1602,1661,1894,2103,1423,1306,1878,2835,1627,4446,5125,6063,5706,2702,2458,2159,29676,0.4144
2014,21029,21,029,54690,1774968300,28682,1435,1496,1470,1756,1579,1023,1492,1625,1073,3001,3223,4793,2477,1308,738,193,23316,0.3745
2014,21037,21,037,50872,2462719500,35602,2494,1742,1362,2352,2099,2005,1775,1856,1862,2495,2829,4281,3266,1975,2147,1062,27641,0.4400
2014,21047,21,047,35755,1247491000,25855,2531,1737,1900,2243,1746,2433,1753,2216,899,1600,2123,1965,1278,517,625,289,18909,0.4444
2014,21059,21,059,41685,2243364300,39638,3468,1919,2689,2544,2770,2714,2718,2052,1927,3072,3580,4383,2902,876,890,1134,22630,0.4365
2014,21067,21,067,47968,8653267000,127412,11575,8259,8376,7607,6098,8206,5247,5806,4555,8740,13673,15031,7627,5772,5133,5707,28536,0.4954
2014,21093,21,093,50900,2464830700,39314,2635,1965,1812,1890,2579,2624,2111,2268,1411,3280,4303,5764,3278,1652,977,765,24150,0.4103
2014,21111,21,111,48210,21159470400,307676,26869,17068,19613,17084,15972,15388,15770,16343,14047,26329,30538,32189,20596,12910,13488,13472,28951,0.4889
2014,21117,21,117,54300,4431214300,62900,4728,3107,3261,3206,4042,2609,3174,2672,2375,5149,7244,8237,4915,3034,2708,2439,27649,0.4548
2014,21145,21,145,36712,1577451000,28659,3763,1641,2889,2593,1669,1274,1299,1217,1057,1744,2176,2745,2332,826,845,589,25695,0.4982
2014,21151,21,151,43973,1895039100,33257,3236,2881,2501,2367,1784,1307,1377,1233,1083,2673,3602,3324,3106,916,1247,620,22166,0.4526
2014,21195,21,195,31426,1237357900,26477,4792,2014,1878,1958,1884,1949,1111,1325,1241,2262,1502,2075,1008,308,708,462,20017,0.5083
2014,21227,21,227,50752,2742053900,44846,4513,2280,2092,2460,2587,1904,2095,1902,2299,4367,5320,5894,3898,1350,1357,528,23189,0.4351
2014,22005,22,005,66576,3240626800,41433,3098,2496,1478,1895,1711,761,1412,702,1827,2611,4829,6385,4060,3309,3307,1552,28786,0.4187
2014,22015,22,015,50704,3019113600,47072,2833,2419,1647,3086,2885,2217,2233,3187,2577,3715,5250,6063,3970,1938,1989,1063,25378,0.4087
2014,22017,22,017,39315,5692422600,94854,13612,6879,6387,6937,5401,4477,4110,4738,4191,7540,7125,8198,5798,3384,2514,3563,24475,0.5357
2014,22019,22,019,45742,4382144400,73873,7119,5100,3566,6267,4727,2724,3497,3231,3454,5970,7288,7804,5016,2732,3775,1603,23472,0.4514
2014,22033,22,033,46778,11792867200,170572,15953,9867,9840,10975,9920,10083,7762,8259,6440,11250,15621,17430,14023,6919,7496,8734,27808,0.4956
2014,22045,22,045,46290,1699875200,25855,1994,1370,2052,1638,1013,1810,926,1708,1935,1799,2061,2249,2646,792,1008,854,24041,0.4751
2014,22051,22,051,46961,11371896000,169033,13717,9659,10150,9572,10523,10528,8195,8689,8078,12182,15350,19398,13371,6093,6043,7485,27355,0.4815
2014,22055,22,055,51060,6650809400,88611,5861,5323,5033,5493,4855,3822,3411,5385,3504,8010,8237,7823,6887,4187,5531,5249,29744,0.4868
2014,22057,22,057,41842,2076599200,34564,2670,3218,1568,2564,2084,2819,1679,1396,1122,2202,3081,4206,2279,1373,1096,1207,22613,0.4615
2014,22063,22,063,60466,3548654500,48943,3369,1677,1946,2395,2133,2022,1800,2250,2358,4227,6392,6036,5216,3362,2397,1363,26196,0.4108
2014,22071,22,071,35504,9983025800,152788,25561,12514,9773,10441,8684,8692,6029,7081,5344,8414,10917,12750,8019,4805,5621,8143,28668,0.5883
2014,22073,22,073,41139,3348343000,57766,6942,4431,4852,3387,3172,2877,2254,3307,2063,4942,4844,4847,3186,2696,1884,2082,21933,0.4905
2014,22079,22,079,40434,2620946200,46738,4387,2930,4919,2906,2663,2820,2463,2424,1617,3570,3566,5275,3418,1898,1127,755,21373,0.4603
2014,22097,22,097,27753,1252559700,28739,4906,3508,2488,2750,1256,1601,2210,891,659,1233,2526,1766,1322,838,339,446,15970,0.5037
2014,22103,22,103,63210,7383544000,88123,3904,3314,4408,3505,4241,3954,4842,3213,3135,7597,10067,11020,8842,6293,4833,4955,30435,0.4516
2014,22105,22,105,40689,2555983800,45786,5210,2956,3382,2821,1904,2469,3872,1920,2261,3096,4074,5106,2414,1961,1753,587,21410,0.4542
2014,22109,22,109,46678,2529626300,39975,3272,1633,1750,3498,2251,2596,2091,2111,1686,3355,2772,4356,3915,1961,1748,980,23505,0.4455
2014,23001,23,001,48007,2570972800,44267,3725,3566,2150,2568,2124,2485,2405,1907,2024,3846,4561,6395,2769,1778,1559,405,24433,0.4186
2014,23003,23,003,35439,1399292400,30146,3217,2778,2852,1781,1990,2246,1925,1707,1266,2413,2740,2725,1237,430,381,458,20919,0.4442
2014,23005,23,005,61992,10020516900,117186,7187,5749,4493,4563,5173,5877,4592,4319,4798,9754,12223,14732,11358,7071,7725,7572,35769,0.4725
2014,23011,23,011,44633,2921060400,50219,3012,3564,2508,3032,3877,4069,2862,2326,2046,4267,4777,5873,4338,1462,1218,988,24911,0.4229
2014,23019,23,019,42242,3401904100,61218,5985,5889,3380,4370,2989,3905,2970,2829,2592,5023,4750,7915,3437,2438,1320,1426,23475,0.4548
2014,23031,23,031,55509,6162750500,83504,4393,3823,4316,4083,4000,4244,3015,4160,3618,8580,8869,13042,7615,3407,2891,3448,31060,0.4412
2014,24001,24,001,39653,1591293100,29348,3443,1983,1829,1633,1839,2017,2061,1780,992,1744,3081,2651,2514,878,525,378,21311,0.4556
2014,24003,24,003,87217,22102381500,203775,6484,4589,4851,4962,5000,5027,4778,7122,9701,11774,20363,32103,23204,17856,25103,20858,40553,0.4080
2014,24005,24,005,68257,28167036200,311099,15585,10490,9830,11408,12493,14339,11916,14257,11721,24138,32187,42078,34580,19792,25045,21240,35328,0.4485
2014,24009,24,009,95110,3348123300,31200,1502,832,413,536,858,851,807,456,506,2057,3648,4415,3920,3576,4232,2591,37663,0.3875
2014,24013,24,013,85274,6165607400,59430,1332,1516,1892,1812,1696,2229,1660,2066,2366,3675,5502,9218,6189,5635,7313,5329,37452,0.4056
2014,24015,24,015,61940,2715277500,36857,1805,1775,1453,1959,1460,1680,1155,1586,1140,3195,5366,3994,4805,2145,1935,1404,27448,0.3965
2014,24017,24,017,88803,5484412100,54600,2270,1392,1233,801,1320,1859,1662,1929,2416,3256,4775,8429,6799,5542,5649,5268,35978,0.3799
2014,24021,24,021,84203,8794459200,89084,3274,2051,1990,2344,3476,2661,3083,2682,3237,5936,8683,13464,11685,8487,8191,7840,36907,0.3929
2014,24025,24,025,79649,8809502000,92304,3731,3446,3419,3528,2148,3147,3170,2884,2560,6168,8851,14019,11711,6932,8679,7911,35541,0.4135
2014,24027,24,027,107490,14301381000,109651,2563,1849,2463,2855,1452,2436,2193,2839,1936,5252,8663,14927,12655,11418,18112,18038,46988,0.3942
2014,24031,24,031,97765,48068068200,364854,12572,7872,6740,9446,7845,8806,10824,10722,10567,21491,33224,45668,42256,28474,44171,64176,47978,0.4582
2014,24033,24,033,72290,27377513500,307022,11803,7096,8364,9160,11067,12242,12768,12817,12157,25056,36151,42702,35391,23546,26542,20160,31825,0.3954
2014,24037,24,037,86417,3863806200,39179,2193,668,1661,801,1256,1105,1034,626,1752,2330,4326,5656,5961,2772,3726,3312,36628,0.4135
2014,24043,24,043,55471,3990160400,54722,3108,3470,2416,3260,2062,2999,2326,2707,2439,5405,6718,6517,3284,3384,2375,2252,27839,0.4576
2014,24045,24,045,53432,2658815700,37036,2122,1202,1903,3049,1863,1976,1737,1901,1343,4131,2908,4883,2940,2469,1524,1085,27018,0.4501
2014,24510,24,510,42665,14700131200,238897,31740,16507,13710,12376,13320,13364,12834,9279,10399,17771,22169,25109,14289,8453,9012,8565,25290,0.5022
2014,25001,25,001,65384,8448826100,95697,3227,4310,4964,5479,3314,4070,3296,4715,4056,6939,10154,11665,10241,8003,5836,5428,40188,0.4653
2014,25003,25,003,50211,3799427400,54706,3967,3092,3886,3748,2797,2953,2649,2234,1910,4076,5429,6765,4098,2250,2271,2581,30879,0.4769
2014,25005,25,005,58057,15828598000,212901,15056,13617,10984,10066,8650,9946,8669,10441,7639,13553,17935,30339,20556,13948,12043,9459,29227,0.4486
2014,25009,25,009,70366,28274330400,287808,16871,13814,12511,11544,11174,11082,9560,9731,9981,19209,27155,34434,26302,20101,26889,27450,37743,0.4885
2014,25011,25,011,55572,2061225300,29859,1485,2509,2294,1573,781,1551,1264,1166,1176,2048,3328,4212,2728,1524,1283,937,29869,0.4411
2014,25013,25,013,49211,11880353400,176742,14234,12791,10893,9058,10210,10493,7977,6932,6702,13258,15833,20463,15279,8350,7472,6797,26464,0.4696
2014,25015,25,015,56079,4391688200,58332,5765,3191,2063,2601,2915,2706,2622,2550,1748,4309,4814,8298,5583,3193,2822,3152,28836,0.4691
2014,25017,25,017,84464,67225209200,585634,29748,20529,20266,21581,15602,17806,15819,18178,15525,38964,48211,71103,61241,48792,62298,79971,44267,0.4761
2014,25021,25,021,90506,31853593200,260058,10237,8104,8353,9103,6976,7041,5828,7327,8111,15106,22369,33965,28166,21512,26817,41043,46649,0.4721
2014,25023,25,023,74936,17867799500,183251,7850,5961,6917,7693,6218,7888,6278,7637,5435,13084,16731,24762,19651,14725,16743,15678,36618,0.4503
2014,25025,25,025,54585,24988781900,295187,34180,22899,14123,13883,10903,12339,9954,8597,9971,18347,25498,30305,24910,16395,20059,22824,34667,0.5424
2014,25027,25,027,65407,25651198700,299841,17926,15581,13067,12406,12287,14244,10211,9305,9859,21398,30635,37770,32694,20385,22073,20000,32501,0.4558
2014,26005,26,005,53796,2749408000,41779,2283,1838,1880,2348,2097,1767,3273,1802,2036,4079,4812,5606,4197,1631,1304,826,24993,0.4090
