year,fips,state_fips,county_fips,total_workers,drove_alone,carpooled,public_transit,bus,subway,bicycle,walked,worked_from_home,total_households_vehicles,no_vehicle,one_vehicle,two_vehicles,three_vehicles,four_plus_vehicles
2014,36081,36,081,1090495,347237,69388,570220,124208,2103,4990,60804,26857,785985,296200,315971,135717,30295,7802
2014,36085,36,085,205828,118277,15209,60108,45569,118,241,5270,5358,164971,27003,63375,54443,14848,5302
2014,36087,36,087,147144,104460,15407,13456,9439,0,331,4234,7451,98873,9961,28326,40016,13818,6752
2014,36091,36,091,115641,94683,9968,890,786,0,0,2334,6871,90964,3681,31460,37903,13299,4621
2014,36101,36,101,42901,34060,4674,194,148,0,166,1523,1895,41046,3709,15554,15113,4644,2026
2014,36103,36,103,724570,574023,56044,49933,9242,0,865,10670,25564,493287,27051,130509,201311,85957,48459
2014,36105,36,105,33071,26643,3140,515,224,0,0,208,2166,27524,2206,11115,9445,3232,1526
2014,36111,36,111,81851,63162,6792,1440,922,22,366,4671,4550,69522,6537,23959,26122,8480,4424
2014,36119,36,119,459976,263496,39401,103124,25856,74,574,24083,23813,342557,49857,122093,116830,37950,15827
2014,37001,37,001,70289,59284,7192,0,0,0,18,616,1880,62799,3030,23109,19938,11192,5530
2014,37019,37,019,48501,38459,7032,401,0,0,21,428,1603,49842,1849,17305,23048,6431,1209
2014,37021,37,021,116902,94386,8942,943,943,0,362,2247,9303,103299,5561,37180,40270,14343,5945
2014,37051,37,051,144941,122096,11116,1306,1306,0,179,5529,3662,122359,6977,50036,42709,17295,5342
2014,37063,37,063,140918,107474,15756,6461,6356,0,864,2861,6196,118565,10527,46325,42667,13854,5192
2014,37067,37,067,161662,137179,11127,1281,1281,0,394,2875,7400,146198,11684,51668,53318,20562,8966
2014,37071,37,071,89741,77099,7307,366,366,0,126,418,3429,76610,4350,26440,29175,11718,4927
2014,37081,37,081,233794,192543,23088,2079,1903,0,291,3618,10414,198860,14334,72952,74170,25732,11672
2014,37085,37,085,48109,41001,4709,128,72,0,125,677,1014,44153,2910,11503,17933,7779,4028
2014,37097,37,097,77311,65901,6246,587,542,0,0,545,3096,61911,1638,17079,25751,11336,6107
2014,37119,37,119,511539,396291,52769,17573,14862,369,1517,9199,29025,389047,27851,143967,152698,48629,15902
2014,37133,37,133,92006,67581,12583,160,160,0,479,6082,4355,61873,3141,20622,25517,8870,3723
2014,37135,37,135,69583,46587,5231,4196,4196,0,1587,5614,5259,51325,2304,16854,19766,8790,3611
2014,37155,37,155,44788,39515,3684,148,148,0,99,196,787,46484,4767,17244,14640,6390,3443
2014,37179,37,179,100169,81367,7562,639,589,0,132,1694,7864,71569,1803,16754,33276,13800,5936
2014,37183,37,183,515732,409383,47281,6245,6201,0,1238,7320,38278,370061,16196,121003,159971,52480,20411
2014,37191,37,191,50968,40225,8844,249,249,0,0,484,848,46281,3865,15884,15539,8542,2451
2014,39017,39,017,177583,150639,14683,410,410,0,93,3329,7658,134613,7814,42099,53727,19880,11093
2014,39023,39,023,58992,48031,5603,713,713,0,100,1839,2225,55199,5773,17920,19340,8401,3765
2014,39035,39,035,572641,458666,38920,29142,26146,486,2435,17192,21955,535295,75352,217394,175266,50765,16518
2014,39041,39,041,96925,83223,5027,274,274,0,182,669,6739,66615,1613,14743,33085,12627,4547
2014,39049,39,049,623765,511394,49571,15410,14938,0,4170,14427,24243,486877,38941,183858,187260,57709,19109
2014,39055,39,055,46370,36160,4343,414,327,0,54,1227,3422,35450,3749,6669,15428,6898,2706
2014,39057,39,057,76548,64931,5320,334,334,0,127,2598,2658,64527,3903,19991,26052,10845,3736
2014,39061,39,061,381669,301518,31181,15795,15725,70,1298,11353,16482,335137,44462,124986,115408,35824,14457
2014,39093,39,093,136519,114216,10319,449,363,0,484,3842,4207,116551,9836,37304,45370,16604,7437
2014,39095,39,095,195367,167237,14944,2539,2539,0,371,4055,4187,176302,18097,69285,59170,21896,7854
2014,39099,39,099,101326,86341,8868,1480,1480,0,31,1903,1944,96868,8997,35311,34126,12766,5668
2014,39113,39,113,234972,197250,17513,5779,5588,24,719,4731,6620,221744,24219,83794,76713,26755,10263
2014,39151,39,151,174234,146484,16683,1940,1779,57,612,2643,4581,149011,12760,45557,58638,21399,10657
2014,39153,39,153,260092,226276,17027,5581,5581,0,335,2881,7012,221568,19477,77584,85900,27861,10746
2014,39155,39,155,87764,78642,5153,311,311,0,212,667,2311,86855,7359,31473,31570,11530,4923
2014,39169,39,169,51482,40392,5506,101,101,0,433,1549,2491,42830,4445,11348,17506,6857,2674
2014,40027,40,027,135079,112215,12353,412,412,0,1505,2494,5067,100767,3279,30361,43999,16883,6245
2014,40109,40,109,357386,291971,39891,1859,1859,0,527,5412,13609,293079,21091,105548,117259,35485,13696
2014,40119,40,119,34676,25938,4992,556,556,0,720,1527,587,29934,1509,11657,10494,4603,1671
2014,40143,40,143,304379,250533,29884,2245,2168,0,951,4980,11857,248907,17335,89250,95940,33462,12920
2014,41003,41,003,39536,24336,3356,1318,1318,0,3150,3916,2807,33904,3209,10154,13235,5439,1867
2014,41005,41,005,186758,141484,17548,6191,5850,158,1742,4186,13807,149910,6835,41853,58731,29586,12905
2014,41017,41,017,77694,55795,9278,630,630,0,1405,2589,6911,66218,1980,20974,27586,11435,4243
2014,41029,41,029,86465,68263,7065,1554,1554,0,1331,3002,4240,83131,4461,28036,32854,12679,5101
2014,41039,41,039,160329,111365,15991,5834,5711,0,7153,9478,8969,145732,12574,49350,54175,21532,8101
2014,41043,41,043,47060,36173,5048,538,406,0,666,1280,2650,45907,2246,13284,17133,8638,4606
2014,41047,41,047,137158,98723,22883,2708,2627,0,1253,4235,5689,114484,8758,37758,44610,16106,7252
2014,41051,41,051,393195,234168,38434,43674,33896,4288,23328,19620,29005,313812,40942,122187,107499,33093,10091
2014,41067,41,067,274192,200685,29204,18287,11025,3313,2894,6405,14152,209426,13172,69215,86107,30076,10856
2014,41071,41,071,42965,32395,6271,417,417,0,351,1333,1993,34072,1981,9850,11339,7284,3618
2014,42003,42,003,602192,432972,50450,56738,50981,3205,3783,25230,27100,530977,74544,203149,188289,47715,17280
2014,42011,42,011,194160,155930,20741,2915,2809,0,170,6874,5804,152908,12835,48198,57007,23405,11463
2014,42017,42,017,322368,263057,26588,9621,1992,132,597,5776,14994,232629,10928,68172,101070,36470,15989
2014,42019,42,019,90761,76534,6923,657,657,0,49,1983,3640,76410,4935,22818,30739,12543,5375
2014,42021,42,021,57333,47803,4883,705,685,0,0,2208,1219,57004,5568,19918,20399,7842,3277
2014,42027,42,027,72992,51611,7115,3514,3514,0,1865,5210,3015,57583,6754,19055,21298,7493,2983
2014,42029,42,029,260544,202542,21697,7754,1297,0,699,10013,15341,186144,8632,52513,80787,31920,12292
2014,42041,42,041,121486,99236,10159,1045,967,0,356,5821,4165,96906,5460,32215,38195,14980,6056
2014,42043,42,043,130323,103133,11494,3277,3263,0,52,5255,5224,111364,12286,39498,38758,13805,7017
2014,42045,42,045,262590,195468,17638,27598,12356,872,441,9219,10371,204574,22673,74536,75312,23461,8592
2014,42049,42,049,124709,96845,13537,2208,2208,0,451,6117,4853,108655,12976,39301,40778,11301,4299
2014,42063,42,063,37533,30598,2463,335,335,0,43,2104,1484,34536,3206,11984,12433,4597,2316
2014,42069,42,069,91806,73058,9809,766,752,0,119,3641,3651,84280,10109,29871,31576,8858,3866
2014,42071,42,071,262369,204737,27536,3911,2926,60,2008,8372,13104,194764,19454,56009,77286,28866,13149
2014,42075,42,075,63495,49019,6924,147,94,0,500,3663,2812,51234,3606,16558,20275,7990,2805
2014,42077,42,077,169680,137224,15824,3838,3687,0,417,4687,6217,134442,12553,46695,47587,18982,8625
2014,42079,42,079,143937,118764,13066,1630,1533,0,88,4162,4969,125235,13838,47518,41320,16263,6296
2014,42081,42,081,52742,44187,4242,577,577,0,147,1627,1104,45742,5320,14957,16865,6481,2119
2014,42085,42,085,48593,40227,3596,340,340,0,71,1574,2109,45074,4533,15603,16845,6253,1840
2014,42091,42,091,420322,327336,29775,23103,4807,0,1197,10815,26039,308912,16948,98825,132366,44270,16503
2014,42095,42,095,144362,119368,9336,3342,3306,0,701,3748,5380,113312,8928,36600,41830,17517,8437
2014,42101,42,101,638496,323135,53246,171304,115102,3588,12281,52626,18491,577862,179709,254811,114966,22712,5664
2014,42107,42,107,61754,52677,4690,420,390,0,0,1493,2139,58061,5097,20738,19627,7944,4655
2014,42125,42,125,97241,80623,7114,1652,772,579,0,2898,4736,82396,6150,26457,33097,11990,4702
2014,42129,42,129,172735,146610,13805,1542,1522,0,185,4299,5710,151362,11755,47643,61776,21101,9087
2014,42133,42,133,215673,183507,17912,1785,1555,40,776,3058,6805,169212,10391,47559,67166,30233,13863
2014,44005,44,005,42899,34261,2475,1001,722,0,220,2654,1701,35825,2189,13615,13410,4924,1687
2014,44007,44,007,292911,230176,22588,11799,9218,0,2115,12636,10611,237787,30559,95037,78822,24083,9286
2014,45013,45,013,76656,59711,9159,231,231,0,604,885,4510,66191,3223,25543,28033,6863,2529
2014,45019,45,019,188969,148222,12753,4773,4716,35,2736,5365,12990,153179,11379,54926,62667,17905,6302
2014,45045,45,045,227370,191079,19475,1546,1323,0,598,3530,8734,181092,12369,59108,78827,20220,10568
2014,45063,45,063,133341,112363,8816,475,428,0,335,1823,4536,107408,5081,32438,43595,19275,7019
2014,45079,45,079,196641,153339,14555,2058,2023,35,483,15053,7148,146458,11016,55445,52803,19902,7292
2014,45083,45,083,127382,105786,15143,683,534,149,65,1889,2641,110179,7956,33468,43851,17169,7735
2014,46099,46,099,101909,85838,8412,1054,1054,0,266,1788,3320,71099,3922,23606,26904,11065,5602
2014,47037,47,037,343368,270385,35567,8883,8666,0,926,6718,17728,267952,20989,109017,93941,32149,11856
2014,47065,47,065,162975,134158,13998,1458,1417,0,346,3495,7442,136427,10707,46433,48132,21475,9680
2014,47093,47,093,208858,173484,18702,2075,2009,0,950,3344,9068,177479,14198,57592,70622,23498,11569
2014,47125,47,125,84196,72367,5153,1316,1316,0,70,1689,1744,65474,2910,18135,29690,10257,4482
2014,47149,47,149,139619,118298,14655,590,590,0,510,1187,3821,103456,3676,32702,41939,16963,8176
2014,47157,47,157,419514,349456,39328,5468,5416,0,775,5151,11220,347377,31349,137205,118737,42629,17457
2014,48027,48,027,151802,118855,21797,772,772,0,31,3340,5489,114953,6243,39196,48832,14873,5809
2014,48029,48,029,855409,681533,93061,22025,21816,117,2356,15409,32747,625260,50066,230785,228526,83955,31928
2014,48039,48,039,155789,135095,14424,0,0,0,399,2017,3521,114265,3630,32772,49671,18953,9239
2014,48041,48,041,98598,77415,10284,2050,2050,0,2111,2659,2499,77806,4545,27255,30863,9085,6058
2014,48085,48,085,455576,372285,36148,5118,609,197,337,4074,31876,312298,8911,90294,149450,48549,15094
2014,48099,48,099,30222,20647,4581,267,267,0,75,2593,1082,22380,1003,7036,10562,2326,1453
2014,48113,48,113,1201981,936876,131775,39326,31427,415,2206,17038,45441,891554,68074,344623,325537,110741,42579
2014,48121,48,121,393719,322498,34477,2963,870,185,1114,5113,23739,265729,7399,75753,124352,41539,16686
2014,48139,48,139,73468,60316,9288,244,162,0,135,179,2665,53454,1601,15127,23106,9290,4330
2014,48141,48,141,340909,276124,34023,5465,5465,0,800,7679,10856,255736,18165,86642,97493,37963,15473
2014,48157,48,157,320812,264841,31486,5596,5596,0,344,1884,12060,214215,4828,50022,106084,39841,13440
2014,48167,48,167,143828,113491,17869,1773,1773,0,663,2647,4546,117452,6753,38773,47459,18574,5893
2014,48181,48,181,53089,40258,7694,0,0,0,107,881,3564,46621,2067,14389,20248,7742,2175
2014,48201,48,201,2120448,1678222,233657,62035,59700,931,8252,29978,69712,1538072,101955,560492,602384,197664,75577
2014,48215,48,215,294670,236180,24413,425,381,0,507,3712,14723,226000,15200,85670,77830,34060,13240
2014,48245,48,245,102263,93113,5372,315,315,0,142,643,1732,94400,9779,37205,33202,10777,3437
2014,48251,48,251,72157,59718,6959,195,195,0,37,1099,3441,55458,2372,15125,22608,10382,4971
2014,48303,48,303,143705,115342,17443,1326,1326,0,541,3209,4653,110867,6331,38453,47214,13517,5352
2014,48309,48,309,106450,86447,12275,810,810,0,139,1496,4374,87345,5138,31798,34499,11653,4257
2014,48355,48,355,161962,134569,17091,2841,2841,0,361,3004,2396,129264,11362,43947,50381,16929,6645
2014,48381,48,381,67795,57969,6547,306,306,0,45,866,1656,49310,1912,14251,20811,8322,4014
2014,48439,48,439,923701,766882,87588,5837,3424,100,1805,11433,38069,681915,35153,229128,282830,95913,38891
2014,48441,48,441,65355,52721,6366,309,309,0,38,2351,2932,48997,1843,17771,20909,6365,2109
2014,48453,48,453,607713,456366,57534,21620,20638,0,6578,12217,44334,437375,22948,171579,174227,50619,18002
2014,48479,48,479,98182,76052,15320,1382,1382,0,0,2017,2371,70418,5628,23360,25178,11422,4830
2014,48491,48,491,241079,191359,25086,1922,1123,92,654,1935,16612,164805,5101,48512,79283,23761,8148
2014,49005,49,005,52760,41442,4838,1080,1080,0,508,2484,2056,35895,1662,7763,15440,7145,3885
2014,49011,49,011,149483,116646,14541,3854,2694,0,590,2054,9842,99117,3930,19459,45849,20417,9462
2014,49035,49,035,541756,405507,65040,21063,13267,2973,4590,11753,29264,358269,19119,105675,148933,57215,27327
2014,49049,49,049,243465,181124,29048,4750,1709,120,2768,7512,14789,151010,4561,30322,68864,30040,17223
2014,49057,49,057,112584,89222,13871,1523,902,0,399,1675,4760,80956,4034,21895,30750,15763,8514
2014,50007,50,007,87325,65713,6398,1961,1822,0,1400,6799,4663,63887,4079,22221,26733,7616,3238
2014,51013,51,013,143249,77513,7711,37754,12719,140,2648,5450,10600,100732,10968,47816,31948,7661,2339
2014,51059,51,059,603219,431199,55535,61305,17470,35,1935,10670,36054,391479,18501,113714,169671,62866,26727
2014,51087,51,087,163921,135371,16509,2403,2182,0,185,1599,6767,124447,7938,43291,46435,18627,8156
2014,51107,51,107,187992,146226,16144,8623,6368,0,256,3312,12245,117946,3327,26503,56474,20883,10759
2014,51153,51,153,229161,173549,32316,11665,7034,0,291,2371,6888,137434,3764,36906,55226,27016,14522
2014,51177,51,177,62811,51037,7860,1087,364,0,52,265,2181,43049,1347,9711,17602,9822,4567
2014,51179,51,179,70211,53412,8310,3587,1562,0,0,311,3793,44246,1142,8944,18339,10494,5327
2014,51510,51,510,95227,54546,6885,22185,6994,0,915,3543,5213,68796,7049,37414,19632,3740,961
2014,51550,51,550,110307,95360,8281,311,193,0,322,1425,3604,83904,3427,26355,31597,15097,7428
2014,51710,51,710,122854,95075,9888,4653,4263,197,1072,8177,3301,87760,12063,35964,27446,8652,3635
2014,51760,51,760,105900,74775,12904,6115,6001,0,2008,5266,3674,88421,14985,38972,24862,7477,2125
2014,51810,51,810,235289,195168,18913,1927,1725,40,1169,7647,7494,167008,6108,51777,68295,30029,10799
2014,53005,53,005,82607,67270,8922,744,744,0,297,960,3821,67815,3207,18177,26299,13348,6784
2014,53009,53,009,28909,21978,2549,147,147,0,303,1642,1520,31361,2092,10413,10608,5502,2746
2014,53011,53,011,204906,159749,20226,5037,4099,520,1353,4082,12416,165133,7325,43804,70772,29593,13639
2014,53015,53,015,37553,28113,5700,111,111,0,229,856,1653,40036,3863,11997,14499,6130,3547
2014,53033,53,033,1086491,692228,97847,144055,135388,267,18692,51753,69729,825188,85735,282529,303348,105312,48264
2014,53035,53,035,118462,81062,9844,10665,3941,0,898,6729,7836,95249,6225,27846,35869,17942,7367
2014,53053,53,053,381049,301462,36682,12723,9413,0,1473,9070,16210,302388,17774,92318,116556,51759,23981
2014,53057,53,057,50651,37122,7126,448,337,0,281,1905,3134,45447,2616,13624,16085,7947,5175
2014,53061,53,061,374513,277124,45931,19170,18073,0,1702,5820,19241,278683,13862,72461,113413,52794,26153
2014,53063,53,063,212958,168756,18368,5606,5606,0,1327,5759,9541,187603,14583,57132,72312,28945,14631
2014,53067,53,067,125848,100632,13398,1775,1487,0,1369,2452,5478,103319,5773,30502,42096,16413,8535
2014,53073,53,073,97735,74116,8121,2036,2036,0,2001,4441,6329,81973,5372,25108,30607,14049,6837
2014,53077,53,077,101584,78595,16814,637,506,97,317,1417,2773,79700,5032,19212,30263,17518,7675
2014,54039,54,039,79680,62413,10658,905,862,0,504,3171,1401,80762,7930,31186,30177,8840,2629
2014,54061,54,061,45732,36053,4161,654,565,0,451,2273,1727,37575,2680,14081,13752,5366,1696
2014,55009,55,009,128956,109319,8554,525,487,0,724,3210,3689,101533,6927,32274,45545,12839,3948
2014,55025,55,025,284117,204090,21588,17326,17320,0,8090,17523,13102,211842,15138,79196,85963,23370,8175
2014,55035,55,035,54663,42000,4776,339,339,0,420,2678,3930,40277,2446,13719,15786,6445,1881
2014,55039,55,039,52435,43166,4233,20,20,0,246,2009,2077,41938,2222,13313,17765,6385,2253
2014,55059,55,059,77758,65403,5960,715,300,0,90,1769,2681,61593,4112,20157,23108,10129,4087
2014,55063,55,063,61705,49376,4812,770,770,0,1193,3245,1825,46846,2246,15341,20324,6769,2166
2014,55071,55,071,39820,33920,2729,68,68,0,320,877,1229,33272,2044,10974,13428,4352,2474
2014,55073,55,073,70899,59333,6289,425,406,0,241,1128,3168,54739,3326,16553,22344,8608,3908
2014,55079,55,079,440313,337648,41464,25107,24647,286,3402,15419,13862,382382,55378,163393,122616,31405,9590
2014,55087,55,087,95243,82515,5318,789,789,0,883,1818,2866,71492,2296,21592,33034,10159,4411
2014,55101,55,101,90316,75387,6505,1579,1423,0,493,1527,3832,75876,4978,27883,27713,10906,4396
2014,55105,55,105,77879,64322,7540,731,443,0,275,1566,2940,63037,4128,18604,26066,9761,4478
2014,55127,55,127,52610,40850,6117,484,309,0,515,1764,2499,39679,1871,12543,15930,6652,2683
2014,55133,55,133,208702,179933,14067,897,810,0,229,2898,9186,154970,6121,42987,70863,25617,9382
2014,55139,55,139,87677,74872,5599,907,907,0,1111,2301,2600,69417,4253,23148,27688,9225,5103
2014,56025,56,025,43482,35030,5266,239,239,0,438,552,1662,33323,1644,9595,13260,5173,3651
2014,72021,72,021,66360,47938,9373,3760,269,838,0,1348,1278,71307,8474,30666,23110,6852,2205
2014,72127,72,127,129531,88710,12084,11430,6632,3039,591,9655,2793,148344,41034,63608,32824,7777,3101
2014,72137,72,137,30125,23405,2992,1266,650,344,0,996,760,27396,3806,10998,9548,2120,924
2014,13113,13,113,,,,,,,,,,38945,566,9957,15934,9195,3293
2014,29187,29,187,,,,,,,,,,24915,1365,7268,9331,4065,2886
2014,39173,39,173,,,,,,,,,,50731,2806,16930,20425,7265,3305
2014,12017,12,017,,,,,,,,,,60315,4163,25931,23541,4899,1781
2014,01077,01,077,,,,,,,,,,38093,3337,12423,12451,7319,2563
2014,29165,29,165,,,,,,,,,,36951,1944,11292,13609,6367,3739
2014,22019,22,019,,,,,,,,,,73873,5159,28921,25977,10570,3246
2014,54011,54,011,,,,,,,,,,41147,5337,15535,15199,3805,1271
2014,19049,19,049,,,,,,,,,,27718,595,7320,13202,4539,2062
2014,45077,45,077,,,,,,,,,,43859,2839,14038,16153,7801,3028
2014,28121,28,121,,,,,,,,,,54093,1490,14038,23533,11155,3877
2014,21029,21,029,,,,,,,,,,28682,748,8611,11522,5901,1900
2014,47179,47,179,,,,,,,,,,52788,3248,15975,21768,8396,3401
2014,13179,13,179,,,,,,,,,,22096,2030,7291,8082,3481,1212
2014,13057,13,057,,,,,,,,,,81991,3279,20455,39412,12499,6346
2014,01083,01,083,,,,,,,,,,31638,1458,8826,12174,6213,2967
2014,26005,26,005,,,,,,,,,,41779,1506,12924,17305,7193,2851
2014,42013,42,013,,,,,,,,,,49678,5270,17627,16403,6940,3438
2014,51121,51,121,,,,,,,,,,34549,2807,11650,12460,5085,2547
2014,27139,27,139,,,,,,,,,,46741,2037,9007,22362,9448,3887
2014,37127,37,127,,,,,,,,,,36957,2620,12161,11682,5871,4623
2014,37171,37,171,,,,,,,,,,27632,1540,7217,10244,5653,2978
2014,29031,29,031,,,,,,,,,,29949,2100,10310,10616,4509,2414
2014,53025,53,025,,,,,,,,,,29758,1301,7657,12193,5364,3243
2014,05031,05,031,,,,,,,,,,38548,3947,11809,16098,5250,1444
2014,39141,39,141,,,,,,,,,,27569,1850,9429,9613,4310,2367
2014,30013,30,013,,,,,,,,,,34018,2675,9529,13473,6314,2027
2014,48329,48,329,,,,,,,,,,53655,2365,16157,20727,10476,3930
2014,29099,29,099,,,,,,,,,,83045,3914,20279,35150,17794,5908
2014,47119,47,119,,,,,,,,,,31472,1875,9260,11012,6640,2685
2014,13127,13,127,,,,,,,,,,32361,2557,11217,13375,4126,1086
2014,36053,36,053,,,,,,,,,,25932,1748,7726,11149,3840,1469
2014,72025,72,025,,,,,,,,,,49862,7716,21850,14053,4702,1541
2014,20161,20,161,,,,,,,,,,26265,1613,9167,9646,4364,1475
2014,39119,39,119,,,,,,,,,,33921,3574,10242,12014,5027,3064
2014,51800,51,800,,,,,,,,,,30689,3281,7701,11111,5846,2750
2014,24045,24,045,,,,,,,,,,37036,2767,12892,13003,6395,1979
2014,17019,17,019,,,,,,,,,,81347,10770,31184,29176,7632,2585
2014,06045,06,045,,,,,,,,,,33464,2491,11928,11665,5148,2232
2014,53021,53,021,,,,,,,,,,25542,1474,5952,9309,5099,3708
